shipment_id,origin_country,origin_city,destination_country,destination_city,actual_ship,actual_delivery,weight,weight_uq,volume,volume_uq,vessel,flight_voyage,actual_transit_days,all_modes_goal_transit_days,delay_diff_days,distance_km,leadtime_expected_days,ship_year,ship_month,ship_week,ship_dow,average_distance_per_day,origin_temp_mean,origin_temp_max,origin_temp_min,origin_precip_mm,origin_rained,dest_temp_mean,dest_temp_max,dest_temp_min,dest_precip_mm,dest_rained
AF2242026044,ZA,JNB,CD,FBM,2024-09-30,2024-10-07,8269.0,KG,17.54,M3,8 TONNER,ROAD,7,7,0,2115,6,2024,9,40,Monday,352.5,24.59090909090909,27.7,19.3,0.7999999999999999,True,23.854545454545452,27.1,16.6,0.0,False
AF2242026044,ZA,JNB,CD,FBM,2024-09-30,2024-10-07,8269.0,KG,17.54,M3,8 TONNER,ROAD,7,7,0,2115,6,2024,9,40,Monday,352.5,14.98181818181818,18.8,8.1,0.0,False,27.209090909090904,30.2,19.6,0.0,False
AF2242026044,ZA,JNB,CD,FBM,2024-09-30,2024-10-07,8269.0,KG,17.54,M3,8 TONNER,ROAD,7,7,0,2115,6,2024,9,40,Monday,352.5,14.98181818181818,18.8,8.1,0.0,False,19.07272727272727,22.4,14.2,0.2,True
AF2242026044,ZA,JNB,ZW,HRE,2024-09-30,2024-10-04,1482.0,KG,1.55,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,9,40,Monday,374.3333333333333,24.59090909090909,27.7,19.3,0.7999999999999999,True,19.654545454545453,22.3,15.1,0.0,False
AF2242026044,ZA,JNB,ZW,HRE,2024-09-30,2024-10-04,1482.0,KG,1.55,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,9,40,Monday,374.3333333333333,24.59090909090909,27.7,19.3,0.7999999999999999,True,23.854545454545452,27.1,16.6,0.0,False
AF2242026044,ZA,JNB,ZW,HRE,2024-09-30,2024-10-04,1482.0,KG,1.55,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,9,40,Monday,374.3333333333333,14.98181818181818,18.8,8.1,0.0,False,27.209090909090904,30.2,19.6,0.0,False
AF2242026044,ZA,JNB,ZW,HRE,2024-09-30,2024-10-04,1482.0,KG,1.55,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,9,40,Monday,374.3333333333333,14.98181818181818,18.8,8.1,0.0,False,19.07272727272727,22.4,14.2,0.2,True
AF2242026045,ZA,JNB,ZW,HRE,2024-09-30,2024-10-04,971.0,KG,5.02,M3,1 TONNER,ROAD,4,4,0,1123,3,2024,9,40,Monday,374.3333333333333,14.98181818181818,18.8,8.1,0.0,False,19.07272727272727,22.4,14.2,0.2,True
AF2242026046,ZA,JNB,ZW,HRE,2024-09-30,2024-10-04,2062.0,KG,0.0,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,9,40,Monday,374.3333333333333,14.98181818181818,18.8,8.1,0.0,False,19.07272727272727,22.4,14.2,0.2,True
AF2242026054,ZA,JNB,ZM,LUN,2024-10-03,2024-10-08,2484.0,KG,2.5,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,40,Thursday,392.75,17.66363636363636,21.2,9.8,0.0,False,28.172727272727272,30.4,23.8,0.0,False
AF2242026055,ZA,JNB,ZM,LUN,2024-10-03,2024-10-08,4058.0,KG,23.11,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,40,Thursday,392.75,17.66363636363636,21.2,9.8,0.0,False,28.172727272727272,30.4,23.8,0.0,False
AF2242026056,ZA,JNB,ZM,KIW,2024-10-05,2024-10-11,2766.0,KG,2.81,M3,4 TONNER,ROAD,6,6,0,1930,5,2024,10,40,Saturday,386.0,19.736363636363635,23.3,13.1,0.0,False,27.909090909090914,30.6,21.4,0.0,False
AF2242026057,ZA,JNB,ZM,KIW,2024-10-05,2024-10-11,3569.0,KG,11.7,M3,4 TONNER,ROAD,6,6,0,1930,5,2024,10,40,Saturday,386.0,19.736363636363635,23.3,13.1,0.0,False,27.909090909090914,30.6,21.4,0.0,False
AF2242026065,ZA,JNB,ZM,LUN,2024-10-03,2024-10-08,146.0,KG,0.44,M3,1 TONNER,ROAD,5,5,0,1571,4,2024,10,40,Thursday,392.75,17.66363636363636,21.2,9.8,0.0,False,28.172727272727272,30.4,23.8,0.0,False
AF2242026072,ZA,JNB,MZ,TET,2024-10-05,2024-10-10,894.0,KG,10.43,M3,1 TONNER,ROAD,5,5,0,1501,4,2024,10,40,Saturday,375.25,19.736363636363635,23.3,13.1,0.0,False,30.42727272727273,33.8,24.9,0.0,False
AF2242026079,ZA,JNB,ZM,KIW,2024-10-05,2024-10-11,1753.0,KG,1.74,M3,4 TONNER,ROAD,6,6,0,1930,5,2024,10,40,Saturday,386.0,19.736363636363635,23.3,13.1,0.0,False,27.909090909090914,30.6,21.4,0.0,False
AF2242026080,ZA,JNB,ZM,KIW,2024-10-06,2024-10-12,2874.0,KG,8.48,M3,4 TONNER,ROAD,6,6,0,1930,5,2024,10,40,Sunday,386.0,21.327272727272728,24.3,14.6,0.0,False,24.37272727272727,27.0,21.9,0.4,True
AF2242026085,ZA,JNB,ZW,HRE,2024-10-06,2024-10-10,2231.0,KG,13.32,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,10,40,Sunday,374.3333333333333,21.327272727272728,24.3,14.6,0.0,False,25.08181818181818,28.3,18.7,0.0,False
AF2242026091,ZA,JNB,TZ,DAR,2024-10-06,2024-10-17,841.0,KG,1.82,M3,1 TONNER,ROAD,11,10,1,3533,8,2024,10,40,Sunday,441.625,21.327272727272728,24.3,14.6,0.0,False,29.33636363636364,30.9,26.9,2.7,True
AF2242026092,ZA,JNB,TZ,DAR,2024-10-06,2024-10-16,265.0,KG,1.4,M3,1 TONNER,ROAD,10,10,0,3533,8,2024,10,40,Sunday,441.625,21.327272727272728,24.3,14.6,0.0,False,29.70909090909091,31.2,26.4,0.0,False
AF2242026094,ZA,JNB,ZM,KIW,2024-10-06,2024-10-12,1177.0,KG,0.98,M3,4 TONNER,ROAD,6,6,0,1930,5,2024,10,40,Sunday,386.0,21.327272727272728,24.3,14.6,0.0,False,24.37272727272727,27.0,21.9,0.4,True
AF2242026095,ZA,JNB,ZM,LUN,2024-10-06,2024-10-12,1171.0,KG,3.94,M3,4 TONNER,ROAD,6,5,1,1571,4,2024,10,40,Sunday,392.75,21.327272727272728,24.3,14.6,0.0,False,25.5,28.6,21.5,0.0,False
AF2242026104,ZA,JNB,ZW,HRE,2024-10-07,2024-10-11,455.0,KG,1.8,M3,1 TONNER,ROAD,4,4,0,1123,3,2024,10,41,Monday,374.3333333333333,23.272727272727273,25.9,17.5,0.0,False,24.936363636363637,27.7,20.1,0.0,False
AF2242026105,ZA,JNB,ZW,HRE,2024-10-07,2024-10-11,1384.0,KG,7.2,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,10,41,Monday,374.3333333333333,23.272727272727273,25.9,17.5,0.0,False,24.936363636363637,27.7,20.1,0.0,False
AF2242026106,ZA,JNB,ZW,HRE,2024-10-07,2024-10-11,241.0,KG,0.53,M3,1 TONNER,ROAD,4,4,0,1123,3,2024,10,41,Monday,374.3333333333333,23.272727272727273,25.9,17.5,0.0,False,24.936363636363637,27.7,20.1,0.0,False
AF2242026110,ZA,JNB,MZ,TET,2024-10-08,2024-10-13,434.0,KG,7.53,M3,1 TONNER,ROAD,5,5,0,1501,4,2024,10,41,Tuesday,375.25,22.09090909090909,24.0,16.1,0.0,False,35.43636363636364,38.8,29.2,0.0,False
AF2242026125,ZA,JNB,CD,FBM,2024-10-10,2024-10-17,3060.0,KG,0.98,M3,4 TONNER,ROAD,7,7,0,2115,6,2024,10,41,Thursday,352.5,24.727272727272727,27.8,18.8,0.2,True,25.972727272727273,29.0,19.8,0.0,False
AF2242026128,ZA,JNB,CD,FBM,2024-10-10,2024-10-17,8464.0,KG,18.61,M3,12 TONNER,ROAD,7,7,0,2115,6,2024,10,41,Thursday,352.5,24.727272727272727,27.8,18.8,0.2,True,25.972727272727273,29.0,19.8,0.0,False
AF2242026144,ZA,JNB,CD,FBM,2024-10-10,2024-10-17,1520.0,KG,4.89,M3,4 TONNER,ROAD,7,7,0,2115,6,2024,10,41,Thursday,352.5,24.727272727272727,27.8,18.8,0.2,True,25.972727272727273,29.0,19.8,0.0,False
AF2242026144,ZA,JNB,CD,FBM,2024-10-10,2024-10-17,1520.0,KG,4.89,M3,4 TONNER,ROAD,7,7,0,2115,6,2024,10,41,Thursday,352.5,24.727272727272727,27.8,18.8,0.2,True,25.972727272727273,29.0,19.8,0.0,False
AF2242026144,ZA,JNB,CD,FBM,2024-10-10,2024-10-17,257.0,KG,0.35,M3,1 TONNER,ROAD,7,7,0,2115,6,2024,10,41,Thursday,352.5,24.727272727272727,27.8,18.8,0.2,True,25.972727272727273,29.0,19.8,0.0,False
AF2242026144,ZA,JNB,CD,FBM,2024-10-10,2024-10-17,257.0,KG,0.35,M3,1 TONNER,ROAD,7,7,0,2115,6,2024,10,41,Thursday,352.5,24.727272727272727,27.8,18.8,0.2,True,25.972727272727273,29.0,19.8,0.0,False
AF2242026146,ZA,JNB,ZM,KIW,2024-10-11,2024-10-17,5903.0,KG,5.67,M3,8 TONNER,ROAD,6,6,0,1930,5,2024,10,41,Friday,386.0,26.672727272727272,29.9,19.6,0.0,False,26.763636363636365,29.9,19.9,0.0,False
AF2242026147,ZA,JNB,ZM,LUN,2024-10-11,2024-10-16,980.0,KG,3.24,M3,1 TONNER,ROAD,5,5,0,1571,4,2024,10,41,Friday,392.75,26.672727272727272,29.9,19.6,0.0,False,23.718181818181815,26.6,19.6,0.3,True
AF2242026148,ZA,JNB,ZM,LUN,2024-10-13,2024-10-18,1509.0,KG,6.05,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,41,Sunday,392.75,27.618181818181817,31.2,21.7,0.0,False,26.35454545454546,29.1,20.2,0.0,False
AF2242026164,ZA,JNB,CD,FBM,2024-10-13,2024-10-20,16412.0,KG,5.72,M3,20 TONNER,ROAD,7,7,0,2115,6,2024,10,41,Sunday,352.5,27.618181818181817,31.2,21.7,0.0,False,30.30909090909091,33.5,23.9,0.0,False
AF2242026165,ZA,JNB,CD,FBM,2024-10-14,2024-10-21,3118.0,KG,7.94,M3,4 TONNER,ROAD,7,7,0,2115,6,2024,10,42,Monday,352.5,27.136363636363637,29.9,21.5,0.0,False,29.57272727272727,31.6,23.7,0.0,False
AF2242026169,ZA,JNB,ZM,KIW,2024-10-14,2024-10-20,153.0,KG,0.25,M3,1 TONNER,ROAD,6,6,0,1930,5,2024,10,42,Monday,386.0,27.136363636363637,29.9,21.5,0.0,False,31.6,34.9,24.5,0.0,False
AF2242026170,ZA,JNB,ZM,LUN,2024-10-14,2024-10-19,1492.0,KG,15.15,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,42,Monday,392.75,27.136363636363637,29.9,21.5,0.0,False,29.772727272727273,33.1,24.3,0.0,False
AF2242026179,ZA,JNB,ZW,HRE,2024-10-13,2024-10-17,710.0,KG,1.86,M3,1 TONNER,ROAD,4,4,0,1123,3,2024,10,41,Sunday,374.3333333333333,27.618181818181817,31.2,21.7,0.0,False,20.518181818181816,23.4,16.0,0.0,False
AF2242026180,ZA,JNB,ZW,HRE,2024-10-14,2024-10-18,1445.0,KG,0.0,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,10,42,Monday,374.3333333333333,27.136363636363637,29.9,21.5,0.0,False,23.890909090909087,26.8,17.7,0.0,False
AF2242026181,ZA,JNB,ZW,HRE,2024-10-14,2024-10-18,1508.0,KG,9.52,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,10,42,Monday,374.3333333333333,27.136363636363637,29.9,21.5,0.0,False,23.890909090909087,26.8,17.7,0.0,False
AF2242026182,ZA,JNB,MZ,TET,2024-10-14,2024-10-19,1.0,KG,0.0,M3,1 TONNER,ROAD,5,5,0,1501,4,2024,10,42,Monday,375.25,27.136363636363637,29.9,21.5,0.0,False,34.372727272727275,38.1,26.2,0.0,False
AF2242026184,ZA,JNB,MZ,TET,2024-10-14,2024-10-19,299.0,KG,1.3,M3,1 TONNER,ROAD,5,5,0,1501,4,2024,10,42,Monday,375.25,27.136363636363637,29.9,21.5,0.0,False,34.372727272727275,38.1,26.2,0.0,False
AF2242026194,ZA,JNB,ZM,LUN,2024-10-17,2024-10-22,2493.0,KG,11.75,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,42,Thursday,392.75,19.981818181818184,22.8,13.5,0.0,False,30.30909090909091,33.5,24.1,0.0,False
AF2242026194,ZA,JNB,ZM,LUN,2024-10-17,2024-10-22,2493.0,KG,11.75,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,42,Thursday,392.75,19.981818181818184,22.8,13.5,0.0,False,32.17272727272727,35.0,25.4,0.0,False
AF2242026194,ZA,JNB,ZM,KIW,2024-10-17,2024-10-23,568.0,KG,0.7,M3,1 TONNER,ROAD,6,6,0,1930,5,2024,10,42,Thursday,386.0,19.981818181818184,22.8,13.5,0.0,False,30.30909090909091,33.5,24.1,0.0,False
AF2242026194,ZA,JNB,ZM,KIW,2024-10-17,2024-10-23,568.0,KG,0.7,M3,1 TONNER,ROAD,6,6,0,1930,5,2024,10,42,Thursday,386.0,19.981818181818184,22.8,13.5,0.0,False,32.17272727272727,35.0,25.4,0.0,False
AF2242026202,ZA,JNB,CD,FBM,2024-10-18,2024-10-25,6.0,KG,0.01,M3,1 TONNER,ROAD,7,7,0,2115,6,2024,10,42,Friday,352.5,23.3,25.9,18.6,0.0,False,31.30909090909091,34.0,25.2,0.0,False
AF2242026205,ZA,JNB,CD,FBM,2024-10-18,2024-10-25,3925.0,KG,10.96,M3,4 TONNER,ROAD,7,7,0,2115,6,2024,10,42,Friday,352.5,23.3,25.9,18.6,0.0,False,31.30909090909091,34.0,25.2,0.0,False
AF2242026207,ZA,JNB,ZM,LUN,2024-10-20,2024-10-26,1808.0,KG,11.38,M3,4 TONNER,ROAD,6,5,1,1571,4,2024,10,42,Sunday,392.75,22.327272727272728,28.0,16.5,2.3000000000000003,True,31.80909090909091,34.3,27.7,0.9,True
AF2242026216,ZA,JNB,MZ,TET,2024-10-18,2024-10-25,220.0,KG,2.01,M3,1 TONNER,ROAD,7,5,2,1501,4,2024,10,42,Friday,375.25,23.3,25.9,18.6,0.0,False,37.22727272727272,40.5,29.9,0.0,False
AF2242026225,ZA,JNB,CD,FBM,2024-10-20,2024-10-27,1672.0,KG,7.45,M3,4 TONNER,ROAD,7,7,0,2115,6,2024,10,42,Sunday,352.5,22.327272727272728,28.0,16.5,2.3000000000000003,True,28.390909090909087,30.4,22.9,0.0,False
AF2242026226,ZA,JNB,CD,FBM,2024-10-21,2024-10-28,178.0,KG,0.5,M3,1 TONNER,ROAD,7,7,0,2115,6,2024,10,43,Monday,352.5,19.045454545454543,21.8,16.0,0.2,True,29.918181818181814,32.7,24.3,0.1,True
AF2242026227,ZA,JNB,ZM,LUN,2024-10-21,2024-10-26,348.0,KG,0.65,M3,1 TONNER,ROAD,5,5,0,1571,4,2024,10,43,Monday,392.75,19.045454545454543,21.8,16.0,0.2,True,31.80909090909091,34.3,27.7,0.9,True
AF2242026240,ZA,JNB,ZM,KIW,2024-10-21,2024-10-27,1360.0,KG,1.46,M3,4 TONNER,ROAD,6,6,0,1930,5,2024,10,43,Monday,386.0,19.045454545454543,21.8,16.0,0.2,True,31.2,34.3,25.7,3.6,True
AF2242026241,ZA,JNB,ZM,LUN,2024-10-22,2024-10-27,1939.0,KG,9.42,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,43,Tuesday,392.75,19.754545454545458,22.5,15.7,4.3,True,31.42727272727273,35.2,25.0,0.0,False
AF2242026244,ZA,JNB,ZW,HRE,2024-10-22,2024-10-29,436.0,KG,1.59,M3,1 TONNER,ROAD,7,4,3,1123,3,2024,10,43,Tuesday,374.3333333333333,19.754545454545458,22.5,15.7,4.3,True,24.981818181818184,26.5,22.9,1.7000000000000002,True
AF2242026244,ZA,JNB,ZW,HRE,2024-10-22,2024-10-29,436.0,KG,1.59,M3,1 TONNER,ROAD,7,4,3,1123,3,2024,10,43,Tuesday,374.3333333333333,19.754545454545458,22.5,15.7,4.3,True,27.981818181818184,31.4,22.4,2.2,True
AF2242026244,ZA,JNB,ZW,HRE,2024-10-22,2024-10-26,631.0,KG,1.69,M3,1 TONNER,ROAD,4,4,0,1123,3,2024,10,43,Tuesday,374.3333333333333,19.754545454545458,22.5,15.7,4.3,True,24.981818181818184,26.5,22.9,1.7000000000000002,True
AF2242026244,ZA,JNB,ZW,HRE,2024-10-22,2024-10-26,631.0,KG,1.69,M3,1 TONNER,ROAD,4,4,0,1123,3,2024,10,43,Tuesday,374.3333333333333,19.754545454545458,22.5,15.7,4.3,True,27.981818181818184,31.4,22.4,2.2,True
AF2242026246,ZA,JNB,ZW,HRE,2024-10-22,2024-10-26,718.0,KG,3.69,M3,1 TONNER,ROAD,4,4,0,1123,3,2024,10,43,Tuesday,374.3333333333333,19.754545454545458,22.5,15.7,4.3,True,27.981818181818184,31.4,22.4,2.2,True
AF2242026254,ZA,JNB,ZM,LUN,2024-10-24,2024-10-29,278.0,KG,1.02,M3,1 TONNER,ROAD,5,5,0,1571,4,2024,10,43,Thursday,392.75,23.00909090909091,26.0,17.4,0.0,False,26.836363636363636,31.4,20.8,7.3,True
AF2242026269,ZA,JNB,CD,FBM,2024-10-27,2024-11-03,3117.0,KG,11.74,M3,4 TONNER,ROAD,7,7,0,2115,6,2024,10,43,Sunday,352.5,24.90909090909091,30.3,19.4,1.7,True,26.33636363636364,30.9,22.2,1.6,True
AF2242026272,ZA,JNB,ZW,HRE,2024-10-27,2024-10-31,389.0,KG,1.33,M3,1 TONNER,ROAD,4,4,0,1123,3,2024,10,43,Sunday,374.3333333333333,24.90909090909091,30.3,19.4,1.7,True,22.845454545454544,26.2,18.2,11.9,True
AF2242026279,ZA,JNB,ZM,LUN,2024-10-26,2024-10-31,1443.0,KG,7.08,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,43,Saturday,392.75,26.29090909090909,29.2,19.7,0.0,False,26.790909090909096,30.5,21.9,2.5000000000000004,True
AF2242026280,ZA,JNB,ZM,KIW,2024-10-27,2024-11-02,180.0,KG,0.4,M3,1 TONNER,ROAD,6,6,0,1930,5,2024,10,43,Sunday,386.0,24.90909090909091,30.3,19.4,1.7,True,28.4,31.4,23.7,0.0,False
AF2242026298,ZA,JNB,MZ,TET,2024-10-28,2024-11-02,1081.0,KG,10.55,M3,1 TONNER,ROAD,5,5,0,1501,4,2024,10,44,Monday,375.25,21.881818181818183,26.7,14.2,0.0,False,33.14545454545455,35.8,27.7,0.2,True
AF2242026299,ZA,JNB,MZ,TET,2024-10-28,2024-11-02,183.0,KG,1.42,M3,1 TONNER,ROAD,5,5,0,1501,4,2024,10,44,Monday,375.25,21.881818181818183,26.7,14.2,0.0,False,33.14545454545455,35.8,27.7,0.2,True
AF2242026400,ZA,JNB,MZ,TET,2024-10-28,2024-11-02,3.0,KG,0.09,M3,1 TONNER,ROAD,5,5,0,1501,4,2024,10,44,Monday,375.25,21.881818181818183,26.7,14.2,0.0,False,33.14545454545455,35.8,27.7,0.2,True
AF2242026406,ZA,JNB,ZW,HRE,2024-10-28,2024-11-01,88.0,KG,0.53,M3,1 TONNER,ROAD,4,4,0,1123,3,2024,10,44,Monday,374.3333333333333,21.881818181818183,26.7,14.2,0.0,False,23.29090909090909,25.7,19.2,2.8000000000000003,True
AF2242026407,ZA,JNB,ZW,HRE,2024-10-29,2024-11-02,2014.0,KG,3.82,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,10,44,Tuesday,374.3333333333333,19.38181818181818,22.9,13.7,0.0,False,25.254545454545458,27.6,20.9,0.5,True
AF2242026407,ZA,JNB,ZW,HRE,2024-10-29,2024-11-02,2014.0,KG,3.82,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,10,44,Tuesday,374.3333333333333,21.554545454545455,24.3,16.8,0.2,True,30.018181818181816,31.9,27.9,2.6,True
AF2242026407,ZA,JNB,TZ,DAR,2024-11-08,2024-11-18,252.0,KG,1.45,M3,1 TONNER,ROAD,10,10,0,3533,8,2024,11,45,Friday,441.625,19.38181818181818,22.9,13.7,0.0,False,25.254545454545458,27.6,20.9,0.5,True
AF2242026407,ZA,JNB,TZ,DAR,2024-11-08,2024-11-18,252.0,KG,1.45,M3,1 TONNER,ROAD,10,10,0,3533,8,2024,11,45,Friday,441.625,21.554545454545455,24.3,16.8,0.2,True,30.018181818181816,31.9,27.9,2.6,True
AF2242026409,ZA,JNB,ZW,HRE,2024-10-29,2024-11-02,1341.0,KG,8.79,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,10,44,Tuesday,374.3333333333333,19.38181818181818,22.9,13.7,0.0,False,25.254545454545458,27.6,20.9,0.5,True
AF2242026409,ZA,JNB,ZW,HRE,2024-10-29,2024-11-02,1341.0,KG,8.79,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,10,44,Tuesday,374.3333333333333,18.954545454545453,20.4,15.7,1.2,True,30.65454545454545,33.1,28.0,0.8999999999999999,True
AF2242026409,ZA,JNB,TZ,DAR,2024-11-09,2024-11-19,2618.0,KG,3.27,M3,4 TONNER,ROAD,10,10,0,3533,8,2024,11,45,Saturday,441.625,19.38181818181818,22.9,13.7,0.0,False,25.254545454545458,27.6,20.9,0.5,True
AF2242026409,ZA,JNB,TZ,DAR,2024-11-09,2024-11-19,2618.0,KG,3.27,M3,4 TONNER,ROAD,10,10,0,3533,8,2024,11,45,Saturday,441.625,18.954545454545453,20.4,15.7,1.2,True,30.65454545454545,33.1,28.0,0.8999999999999999,True
AF2242026410,ZA,JNB,TZ,DAR,2024-11-09,2024-11-21,57.0,KG,0.12,M3,1 TONNER,ROAD,12,10,2,3533,8,2024,11,45,Saturday,441.625,18.954545454545453,20.4,15.7,1.2,True,29.818181818181817,31.4,27.8,1.3,True
AF2242026414,ZA,JNB,ZW,HRE,2024-10-29,2024-11-02,798.0,KG,1.2,M3,1 TONNER,ROOAD,4,4,0,1123,3,2024,10,44,Tuesday,374.3333333333333,19.38181818181818,22.9,13.7,0.0,False,25.254545454545458,27.6,20.9,0.5,True
AF2242026415,ZA,JNB,ZW,HRE,2024-10-29,2024-11-02,2208.0,KG,1.8,M3,4 TONNER,ROOAD,4,4,0,1123,3,2024,10,44,Tuesday,374.3333333333333,19.38181818181818,22.9,13.7,0.0,False,25.254545454545458,27.6,20.9,0.5,True
AF2242026416,ZA,JNB,ZM,LUN,2024-10-29,2024-11-03,2.0,KG,0.1,M3,1 TONNER,ROAD,5,5,0,1571,4,2024,10,44,Tuesday,392.75,19.38181818181818,22.9,13.7,0.0,False,28.281818181818185,31.1,24.5,1.5,True
AF2242026417,ZA,JNB,ZM,KIW,2024-10-29,2024-11-04,839.0,KG,0.8,M3,1 TONNER,ROAD,6,6,0,1930,5,2024,10,44,Tuesday,386.0,19.38181818181818,22.9,13.7,0.0,False,26.19090909090909,29.5,22.3,9.999999999999998,True
AF2242026418,ZA,JNB,ZM,LUN,2024-10-29,2024-11-03,1372.0,KG,7.61,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,44,Tuesday,392.75,19.38181818181818,22.9,13.7,0.0,False,28.281818181818185,31.1,24.5,1.5,True
AF2242026418,ZA,JNB,ZM,LUN,2024-10-29,2024-11-03,1372.0,KG,7.61,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,10,44,Tuesday,392.75,18.954545454545453,20.4,15.7,1.2,True,23.34545454545454,25.8,20.2,1.4,True
AF2242026418,ZA,JNB,ZM,LUN,2024-11-09,2024-11-14,2028.0,KG,5.68,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,11,45,Saturday,392.75,19.38181818181818,22.9,13.7,0.0,False,28.281818181818185,31.1,24.5,1.5,True
AF2242026418,ZA,JNB,ZM,LUN,2024-11-09,2024-11-14,2028.0,KG,5.68,M3,4 TONNER,ROAD,5,5,0,1571,4,2024,11,45,Saturday,392.75,18.954545454545453,20.4,15.7,1.2,True,23.34545454545454,25.8,20.2,1.4,True
AF2242026419,ZA,JNB,ZM,KIW,2024-10-29,2024-11-04,1258.0,KG,0.79,M3,4 TONNER,ROAD,6,6,0,1930,5,2024,10,44,Tuesday,386.0,19.38181818181818,22.9,13.7,0.0,False,26.19090909090909,29.5,22.3,9.999999999999998,True
AF2242026419,ZA,JNB,ZM,KIW,2024-10-29,2024-11-04,1258.0,KG,0.79,M3,4 TONNER,ROAD,6,6,0,1930,5,2024,10,44,Tuesday,386.0,18.954545454545453,20.4,15.7,1.2,True,27.681818181818183,31.2,22.7,0.1,True
AF2242026419,ZA,JNB,ZM,KIW,2024-11-09,2024-11-15,18999.0,KG,11.48,M3,20 TONNER,ROAD,6,6,0,1930,5,2024,11,45,Saturday,386.0,19.38181818181818,22.9,13.7,0.0,False,26.19090909090909,29.5,22.3,9.999999999999998,True
AF2242026419,ZA,JNB,ZM,KIW,2024-11-09,2024-11-15,18999.0,KG,11.48,M3,20 TONNER,ROAD,6,6,0,1930,5,2024,11,45,Saturday,386.0,18.954545454545453,20.4,15.7,1.2,True,27.681818181818183,31.2,22.7,0.1,True
AF2242026420,ZA,JNB,MZ,TET,2024-11-09,2024-11-14,14180.0,KG,6.53,M3,15 TONNER,ROAD,5,5,0,1501,4,2024,11,45,Saturday,375.25,18.954545454545453,20.4,15.7,1.2,True,31.472727272727276,35.2,27.3,0.4,True
AF2242026421,ZA,JNB,MZ,TET,2024-11-09,2024-11-14,489.0,KG,3.68,M3,1 TONNER,ROAD,5,5,0,1501,4,2024,11,45,Saturday,375.25,18.954545454545453,20.4,15.7,1.2,True,31.472727272727276,35.2,27.3,0.4,True
AF2242026440,ZA,JNB,ZW,HRE,2024-11-02,2024-11-07,417.0,KG,1.36,M3,8 TONNER,ROAD,5,4,1,1123,3,2024,11,44,Saturday,374.3333333333333,27.963636363636365,31.7,21.5,0.0,False,26.172727272727276,28.1,23.2,0.1,True
AF2242026440,ZA,JNB,ZW,HRE,2024-11-02,2024-11-07,417.0,KG,1.36,M3,8 TONNER,ROAD,5,4,1,1123,3,2024,11,44,Saturday,374.3333333333333,19.43636363636363,21.5,16.5,0.0,False,20.545454545454543,23.7,18.8,3.9,True
AF2242026440,ZA,JNB,ZW,HRE,2024-11-11,2024-11-15,1378.0,KG,7.63,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,11,46,Monday,374.3333333333333,27.963636363636365,31.7,21.5,0.0,False,26.172727272727276,28.1,23.2,0.1,True
AF2242026440,ZA,JNB,ZW,HRE,2024-11-11,2024-11-15,1378.0,KG,7.63,M3,4 TONNER,ROAD,4,4,0,1123,3,2024,11,46,Monday,374.3333333333333,19.43636363636363,21.5,16.5,0.0,False,20.545454545454543,23.7,18.8,3.9,True
AF2242026441,ZA,JNB,ZM,KIW,2024-11-11,2024-11-17,1498.0,KG,1.86,M3,4 TONNER,ROAD,6,6,0,1930,5,2024,11,46,Monday,386.0,19.43636363636363,21.5,16.5,0.0,False,29.41818181818182,31.8,23.6,0.0,False
AF2242026442,ZA,JNB,ZW,HRE,2024-11-02,2024-11-06,774.0,KG,0.71,M3,8 TONNER,ROAD,4,4,0,1123,3,2024,11,44,Saturday,374.3333333333333,27.963636363636365,31.7,21.5,0.0,False,23.972727272727276,30.0,19.7,20.799999999999997,True
AF2242026444,ZA,JNB,TZ,DAR,2024-11-01,2024-11-11,675.0,KG,4.29,M3,4 TONNER,ROAD,10,10,0,3533,8,2024,11,44,Friday,441.625,24.90909090909091,28.3,17.4,0.0,False,29.745454545454542,31.1,27.9,0.0,False
